Row ID,Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales
736,CA-2018-131954,21-01-2018,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,27.936
737,CA-2018-131954,21-01-2018,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,Furniture,Bookcases,84.98
738,CA-2018-131954,21-01-2018,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,18.72
739,CA-2015-132500,08-09-2015,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,49.98
740,CA-2015-112326,04-01-2015,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Naperville,Illinois,60540,Central,Office Supplies,Labels,11.784
741,CA-2015-112326,04-01-2015,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Naperville,Illinois,60540,Central,Office Supplies,Storage,272.736
742,CA-2015-112326,04-01-2015,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Naperville,Illinois,60540,Central,Office Supplies,Binders,3.54
743,US-2017-146710,27-08-2017,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Supplies,51.52
744,US-2017-146710,27-08-2017,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Paper,3.528
745,US-2017-146710,27-08-2017,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Paper,4.624
746,US-2017-146710,27-08-2017,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Supplies,55.168
747,CA-2015-124429,27-05-2015,Same Day,MH-17785,Maya Herman,Corporate,United States,San Diego,California,92105,West,Furniture,Tables,567.12
748,CA-2015-124429,27-05-2015,Same Day,MH-17785,Maya Herman,Corporate,United States,San Diego,California,92105,West,Office Supplies,Storage,359.32
749,CA-2017-150889,20-03-2017,Second Class,PB-19105,Peter Bühler,Consumer,United States,Evanston,Illinois,60201,Central,Technology,Phones,11.992
750,CA-2018-126074,02-10-2018,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,Central,Office Supplies,Binders,58.05
751,CA-2018-126074,02-10-2018,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,Central,Furniture,Furnishings,157.74
752,CA-2018-126074,02-10-2018,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,Central,Office Supplies,Art,56.98
753,CA-2018-126074,02-10-2018,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,Central,Office Supplies,Binders,2.88
754,CA-2017-110499,07-04-2017,First Class,YC-21895,Yoseph Carroll,Corporate,United States,San Francisco,California,94110,West,Technology,Copiers,1199.976
755,CA-2016-135272,07-12-2016,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Los Angeles,California,90036,West,Furniture,Furnishings,79.92
756,CA-2017-140928,18-09-2017,Standard Class,NB-18655,Nona Balk,Corporate,United States,Jacksonville,Florida,32216,South,Furniture,Tables,383.438
757,CA-2015-106803,29-12-2015,Standard Class,DC-13285,Debra Catini,Consumer,United States,Cottage Grove,Minnesota,55016,Central,Office Supplies,Storage,24.56
758,CA-2015-106803,29-12-2015,Standard Class,DC-13285,Debra Catini,Consumer,United States,Cottage Grove,Minnesota,55016,Central,Technology,Accessories,119.8
759,CA-2018-117240,23-07-2018,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10009,East,Office Supplies,Binders,13.128
760,CA-2018-133333,18-09-2018,Standard Class,BF-11020,Barry Französisch,Corporate,United States,Green Bay,Wisconsin,54302,Central,Office Supplies,Paper,22.72
761,CA-2016-112319,31-08-2016,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,58.32
762,CA-2018-126046,03-11-2018,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Atlanta,Georgia,30318,South,Office Supplies,Labels,12.39
763,CA-2016-114923,08-02-2016,Standard Class,LH-17020,Lisa Hazard,Consumer,United States,Columbus,Ohio,43229,East,Technology,Phones,107.982
764,CA-2015-162775,13-01-2015,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,Office Supplies,Envelopes,11.36
765,CA-2015-162775,13-01-2015,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,Office Supplies,Envelopes,50.94
766,CA-2015-162775,13-01-2015,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,Technology,Accessories,646.74
767,CA-2015-162775,13-01-2015,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,Office Supplies,Binders,5.64
768,CA-2015-162775,13-01-2015,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,Office Supplies,Storage,572.58
769,CA-2015-106810,14-05-2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Saint Petersburg,Florida,33710,South,Furniture,Furnishings,310.88
770,CA-2017-157245,19-05-2017,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Arlington,Virginia,22204,South,Furniture,Chairs,641.96
771,CA-2018-104220,30-01-2018,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,Office Supplies,Binders,18.28
772,CA-2018-104220,30-01-2018,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,Technology,Phones,207
773,CA-2018-104220,30-01-2018,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,Office Supplies,Binders,32.35
774,CA-2018-104220,30-01-2018,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,Office Supplies,Binders,7.71
775,CA-2018-104220,30-01-2018,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,Office Supplies,Art,40.3
776,CA-2018-104220,30-01-2018,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,Furniture,Furnishings,34.58
777,CA-2015-165974,29-06-2015,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Cincinnati,Ohio,45231,East,Office Supplies,Art,32.76
778,CA-2016-144267,21-08-2016,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,Furniture,Chairs,544.008
779,CA-2016-144267,21-08-2016,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,59.94
780,CA-2016-144267,21-08-2016,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,23.92
781,CA-2016-144267,21-08-2016,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,4.28
782,US-2016-157014,03-10-2016,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,32.07
783,US-2016-157014,03-10-2016,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,Technology,Accessories,24
784,US-2016-157014,03-10-2016,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Bookcases,35.49
785,US-2016-157014,03-10-2016,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,Technology,Accessories,47.984
786,CA-2016-154921,23-05-2016,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Envelopes,186.69
787,CA-2018-129567,17-03-2018,Second Class,CL-12565,Clay Ludtke,Consumer,United States,Lancaster,California,93534,West,Office Supplies,Binders,17.456
788,CA-2016-154620,12-12-2016,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Lancaster,California,93534,West,Furniture,Chairs,348.928
789,CA-2016-115938,26-06-2016,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Binders,143.96
790,CA-2016-115938,26-06-2016,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Storage,15.42
791,CA-2016-115938,26-06-2016,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Binders,43.04
792,CA-2016-115938,26-06-2016,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,Furniture,Chairs,332.94
793,CA-2017-105256,20-05-2017,Same Day,JK-15730,Joe Kamberova,Consumer,United States,Asheville,North Carolina,28806,South,Technology,Phones,1363.96
794,CA-2015-156433,20-09-2015,Standard Class,ES-14020,Erica Smith,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Labels,9.96
795,CA-2015-156433,20-09-2015,Standard Class,ES-14020,Erica Smith,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Paper,21.72
796,CA-2018-151428,21-09-2018,Standard Class,RH-19495,Rick Hansen,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Binders,20.16
797,CA-2016-124653,24-12-2016,First Class,DB-13120,David Bremer,Corporate,United States,Rochester,New York,14609,East,Office Supplies,Paper,132.79
798,CA-2016-124653,24-12-2016,First Class,DB-13120,David Bremer,Corporate,United States,Rochester,New York,14609,East,Office Supplies,Paper,12.96
799,CA-2016-124653,24-12-2016,First Class,DB-13120,David Bremer,Corporate,United States,Rochester,New York,14609,East,Office Supplies,Labels,21.56
800,CA-2016-101910,27-11-2016,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Lake Elsinore,California,92530,West,Furniture,Chairs,283.92
801,CA-2018-105809,20-02-2018,First Class,HW-14935,Helen Wasserman,Corporate,United States,San Diego,California,92105,West,Furniture,Furnishings,22.23
802,CA-2018-105809,20-02-2018,First Class,HW-14935,Helen Wasserman,Corporate,United States,San Diego,California,92105,West,Technology,Phones,215.968
803,CA-2017-136133,18-08-2017,Second Class,HW-14935,Helen Wasserman,Corporate,United States,New York City,New York,10024,East,Office Supplies,Appliances,355.32
804,CA-2017-115504,12-03-2017,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Monroe,Louisiana,71203,South,Office Supplies,Paper,12.96
805,CA-2018-135783,22-04-2018,First Class,GM-14440,Gary McGarr,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,18.28
806,CA-2015-134313,01-11-2015,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Art,43.176
807,CA-2015-134313,01-11-2015,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Denver,Colorado,80219,West,Technology,Phones,1983.968
808,CA-2016-140921,03-02-2016,First Class,AA-10375,Allen Armold,Consumer,United States,Omaha,Nebraska,68104,Central,Furniture,Furnishings,28.4
809,CA-2016-140921,03-02-2016,First Class,AA-10375,Allen Armold,Consumer,United States,Omaha,Nebraska,68104,Central,Technology,Accessories,149.97
810,CA-2015-151995,13-10-2015,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Art,11.52
811,CA-2015-151995,13-10-2015,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,Furniture,Tables,1298.55
812,CA-2015-151995,13-10-2015,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Appliances,213.92
813,CA-2015-151995,13-10-2015,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,Technology,Accessories,25.78
814,CA-2018-143686,14-05-2018,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,92704,West,Furniture,Furnishings,18.28
815,CA-2018-143686,14-05-2018,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,92704,West,Technology,Accessories,1399.93
816,CA-2016-106565,20-03-2016,First Class,BW-11110,Bart Watters,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Paper,51.84
817,CA-2017-149370,15-09-2017,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,5.344
818,CA-2015-140858,28-06-2015,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,41.472
819,CA-2015-140858,28-06-2015,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,3.168
820,CA-2015-140858,28-06-2015,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,1228.465
821,CA-2015-140858,28-06-2015,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,31.086
822,CA-2015-140858,28-06-2015,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,335.52
823,CA-2018-101434,20-06-2018,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Belleville,New Jersey,7109,East,Technology,Accessories,239.97
824,CA-2018-101434,20-06-2018,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Belleville,New Jersey,7109,East,Office Supplies,Labels,9.82
825,US-2015-102071,09-05-2015,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,67.8
826,US-2015-102071,09-05-2015,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,167.97
827,CA-2018-126956,21-08-2018,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Fasteners,35
828,CA-2018-126956,21-08-2018,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Supplies,37.24
829,CA-2018-126956,21-08-2018,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Envelopes,15.28
830,CA-2018-129462,16-06-2018,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,Furniture,Chairs,301.96
831,CA-2018-129462,16-06-2018,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,Office Supplies,Appliances,180.66
832,CA-2018-129462,16-06-2018,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,Technology,Phones,191.98
833,CA-2018-129462,16-06-2018,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,Technology,Phones,65.99
834,CA-2017-165316,23-07-2017,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,33614,South,Office Supplies,Art,35.216
835,CA-2017-165316,23-07-2017,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,33614,South,Office Supplies,Appliances,23.696
836,CA-2017-165316,23-07-2017,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,33614,South,Technology,Machines,265.475
837,US-2015-115987,08-09-2015,Second Class,LH-17020,Lisa Hazard,Consumer,United States,Tyler,Texas,75701,Central,Office Supplies,Binders,51.184
838,US-2018-156083,04-11-2018,Standard Class,JL-15175,James Lanier,Home Office,United States,Columbia,Tennessee,38401,South,Office Supplies,Paper,9.664
839,US-2017-137547,07-03-2017,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Fort Worth,Texas,76106,Central,Technology,Phones,21.072
840,CA-2016-100454,20-11-2016,Standard Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10035,East,Office Supplies,Art,60.45
841,CA-2016-100454,20-11-2016,Standard Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10035,East,Office Supplies,Art,11.52
842,CA-2016-100454,20-11-2016,Standard Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10035,East,Furniture,Bookcases,186.048
843,CA-2017-161669,07-11-2017,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Binders,37.44
844,CA-2017-161669,07-11-2017,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Binders,26.976
845,CA-2017-161669,07-11-2017,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Supplies,11.36
846,CA-2017-161669,07-11-2017,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Labels,14.62
847,CA-2016-114300,13-10-2016,Standard Class,AF-10885,Art Foster,Consumer,United States,Louisville,Kentucky,40214,South,Technology,Phones,83.72
848,CA-2016-114300,13-10-2016,Standard Class,AF-10885,Art Foster,Consumer,United States,Louisville,Kentucky,40214,South,Furniture,Chairs,287.94
